SMILES,ATSC1pe,MATS2c,SlogP_VSA2,Predictions
C1=C2CNCC2C2COC12,0.0761160997732395,-0.1419925878742181,13.213763929025836,1
C1=C2COCC2C2COC12,0.1678719999999964,-0.1674474973576298,12.586597235060536,1
C1=C2OCCC2C2COC12,0.1678719999999964,-0.0766463978830976,12.71084835226122,1
C1=C2CCNC2C2COC12,0.0761160997732396,-0.1206982083647436,12.08368165829592,1
C1=C2CCOC2C2COC12,0.1678719999999964,-0.1401225596324364,12.207932775496603,1
C1=C2OCOC2C2COC12,0.0193876543209858,-0.0643746007889177,18.49795950483182,1
C1=C2CCCC2C2NCC12,0.0638111531190885,-0.1657245763424057,11.580766081531303,1
C1=C2CNCC2C2NCC12,-0.0132826446281026,-0.1728558678732071,24.670278893356457,1
C1=C2COCC2C2NCC12,0.0761160997732395,-0.2079860939512569,24.794530010557143,1
C1=C2OCCC2C2NCC12,0.0761160997732396,-0.0902237684893645,24.16736331659184,1
C1=C2CCNC2C2NCC12,-0.0132826446281026,-0.1682833307085838,24.291614433792525,1
C1=C2CCOC2C2NCC12,0.0761160997732396,-0.2183513048181499,11.70501719873199,1
C1=C2OCOC2C2NCC12,-0.0393781163434921,-0.1090812109158805,24.79453001055714,0
C1=C2CCCC2C2OCC12,0.1791776859504093,-0.224547040051888,24.918781127757825,1
C1=C2CNCC2C2OCC12,0.0761160997732395,-0.2074223729795214,24.291614433792528,1
C1=C2COCC2C2OCC12,0.1678719999999963,-0.2281187037165997,24.41586555099321,0
C1=C2OCCC2C2OCC12,0.1678719999999963,-0.107908066145209,18.49795950483182,1
C1=C2CCNC2C2OCC12,0.0761160997732396,-0.2252175127493882,24.78798623416703,1
C1=C2CCOC2C2OCC12,0.1678719999999963,-0.2656086876789825,17.995043928067204,1
C1=C2OCOC2C2OCC12,0.0193876543209858,-0.1338112762388069,31.08455673989235,2
C1CC2=NC3CCC3N2C1,0.2579991735537157,0.0699185034537741,31.208807857093035,1
C1CN2C(=NC3CCC32)N1,0.1318555555555513,0.2848592230053595,30.58164116312774,1
C1CN2C(=NC3CCC32)O1,0.2056244999999971,0.223267287413597,30.70589228032842,1
C1CC2=NC3CCC3N2N1,0.3719555555555515,-0.1108735545937041,23.02543221829436,1
C1CC2=NC3CCC3N2O1,0.6417244999999974,-0.1151412458701279,23.528347795058973,1
C1OC2=NC3CCC3N2O1,0.4433320987654306,0.136705859452241,36.61786060688412,1
C1CC2=NN3CCC3C2C1,0.4980991735537159,-0.2359493847623902,36.74211172408481,0
C1NCC2C1=NN1CCC21,0.3719555555555515,-0.2682180918830714,36.11494503011951,0
C1OCC2C1=NN1CCC21,0.4457244999999973,-0.2960334722139391,36.23919614732019,1
C1CC2C(=NN3CCC23)O1,0.4457244999999973,-0.1088639687611531,35.61202945335489,1
C1CC2=NN3CCC3C2N1,0.3719555555555515,-0.2822641312283366,35.73628057055558,1
C1CC2=NN3CCC3C2O1,0.4457244999999973,-0.3282981403164667,42.02630729989079,0
C1OC2=NN3CCC3C2O1,0.2473320987654305,-0.1670086623520961,23.02543221829436,1
C1=C2CCCC2N2CCC12,0.2353111531190884,-0.0640344203533969,36.11494503011951,1
C1=C2CNCC2N2CCC12,0.1582173553718972,-0.1652866400638417,36.23919614732019,0
C1=C2COCC2N2CCC12,0.2476160997732395,-0.2302887909429894,35.10911387659028,0
C1=C2OCCC2N2CCC12,0.2476160997732395,-0.1412487857372656,35.233364993790964,1
C1=CC2=CC3CCC3C2C1,0.0728925619834675,-0.1504484143403903,0.0,1
C1=NNC2C1=CC1CCC12,0.2855719999999984,-0.2345749310703891,11.753525831918662,1
C1=CC2=CC3CCC3C2O1,0.1502054999999971,-0.1408012123594402,17.91930144405319,1
C1=NOC2C1=CC1CCC12,0.5820146814404423,-0.233927580411155,5.601050810983688,1
C1=CC2=CC3NCC3C2C1,0.0364999999999971,-0.0962148571010578,11.815651390519005,1
C1=NNC2C1=CC1NCC12,0.1293681440443182,-0.1746792164972037,11.580766081531303,1
C1=CC2=CC3NCC3C2O1,0.0200620498614945,-0.1224840657641974,11.70501719873199,1
C1=NOC2C1=CC1NCC12,0.3918722222222215,-0.168569816314314,11.8910775403189,1
C1=CC2=CC3OCC3C2C1,0.1502054999999971,-0.1416480092418913,18.10567811985422,1
C1=NNC2C1=CC1OCC12,0.1958722222222214,-0.1787090482241093,17.995043928067204,1
C1=CC2=CC3OCC3C2O1,0.1072888888888863,-0.1283595981138571,29.363967580816244,0
C1=NOC2C1=CC1OCC12,0.4603595155709338,-0.1590466088934905,22.80427918502115,1
C1=CC2=CC3CNC3C2C1,0.0364999999999971,-0.1754311843092478,23.528347795058973,1
C1=NNC2C1=CC1CNC12,0.1293681440443182,-0.258858408463657,35.281873626977635,0
C1=CC2=CC3CNC3C2O1,0.0200620498614945,-0.2051206140555141,41.44764923911217,2
C1=NOC2C1=CC1CNC12,0.3918722222222215,-0.2826160267849888,29.129398606042663,1
C1=CC2=CC3COC3C2C1,0.1502054999999971,-0.2281144236100734,35.34399918557798,1
C1=NNC2C1=CC1COC12,0.1958722222222214,-0.2932950640316336,23.02543221829436,0
C1=CC2=CC3COC3C2O1,0.1072888888888863,-0.2473003007388634,34.77895805021302,0
C1=NOC2C1=CC1COC12,0.4603595155709338,-0.3159235918228673,28.62648302927805,1
C1=CC2=NC3CCC3N2C1,0.216971999999998,0.1070933256032613,34.84108360881336,1
C1=CC2=NC3CCC3N2N1,0.3008681440443181,-0.1311631009992828,0.0,1
C1=NNN2C1=NC1CCC12,0.4502555555555535,-0.2365448103850423,12.256441408683276,1
C1=NN2C(=NC3CCC32)N1,0.2101555555555533,0.2834184122643933,6.103966387748303,1
C1CC2C1N=C1N=NNN12,0.5487999999999993,-0.0225684802581386,12.31856696728362,1
C1=CC2=NC3CCC3N2O1,0.5633722222222215,-0.1543860537650896,11.580766081531303,1
C1=NON2C1=NC1CCC12,0.8873442906574389,-0.2188716813723258,23.837207490214585,1
C1=NC2=NC3CCC3N2O1,0.4512442906574386,0.0079570888195357,17.68473246927961,1
C1CC2C1N=C1N=NON12,0.9601320312500004,0.017086368974107,23.899333048814928,0
C1=NNC2C1=CN1CCC21,0.3008681440443181,-0.3038878040472589,11.70501719873199,1
C1=NOC2C1=CN1CCC21,0.5633722222222215,-0.3280754580095416,23.961458607415267,0
C1=CC2=NN3CCC3C2C1,0.4570719999999982,-0.2599409944247415,17.808983586480295,1
C1=CC2=NN3CCC3C2N1,0.3008681440443181,-0.2788530309712362,24.02358416601561,0
C1=NNC2C1=NN1CCC21,0.4502555555555553,-0.408169203585204,17.995043928067204,0
C1=CC2=NN3CCC3C2O1,0.3673722222222214,-0.3140708772633031,30.25148533675048,1
C1=NOC2C1=NN1CCC21,0.6913442906574387,-0.4310870312162807,24.099010315815505,0
C1=CC2=CC3CCN3C2C1,0.207999999999997,-0.1269870183649827,30.31361089535082,0
C1=CC2C(=CC3CCC32)C1,0.0728925619834675,-0.1899191986987358,23.02543221829436,0
C1=CC2C(=CC3CCC32)O1,0.1502054999999971,-0.0415196786515634,23.528347795058973,1
C1=NC2=CC3CCC3C2N1,0.0454719999999981,0.0184796086459414,35.78478920374225,2
C1=CC2C(=NC3CCC32)N1,0.0454719999999981,0.1284364641871443,29.63231418280728,1
C1=CC2C(=CC3NCC32)C1,0.0364999999999971,-0.110795884670915,35.84691476234259,1
C1=CC2C(=CC3NCC32)O1,0.0200620498614945,-0.0469516867949667,23.02543221829436,1
C1=NC2=CC3NCC3C2N1,-0.1107318559556819,-0.0075369250225097,0.0,1
C1=CC2C(=CC3OCC32)C1,0.1502054999999971,-0.1526190127189859,6.606881964512918,1
C1=CC2C(=CC3OCC32)O1,0.1072888888888863,-0.0593217504701819,12.256441408683276,1
C1=NC2=CC3OCC3C2N1,-0.0442277777777787,-0.0280349434916002,12.31856696728362,1
C1=CC2C(=CC3CNC32)C1,0.0364999999999971,-0.2038216109225922,12.08368165829592,1
C1=CC2C(=CC3CNC32)O1,0.0200620498614945,-0.0828122227753851,12.207932775496603,1
C1=NC2=CC3CNC3C2N1,-0.1107318559556819,-0.0690545873024025,11.580766081531303,1
C1=CC2C(=N1)NC1CNC12,-0.1107318559556819,-0.0064109464224189,18.187648046044224,1
C1=CC2C(=CC3COC32)C1,0.1502054999999971,-0.2586015624961423,23.837207490214585,0
C1=CC2C(=CC3COC32)O1,0.1072888888888863,-0.1043623602754753,23.899333048814928,1
C1=NC2=CC3COC3C2N1,-0.0442277777777787,-0.1148981684315315,11.70501719873199,1
C1=CC2C(=NC3COC32)N1,-0.0442277777777787,-0.0721622522385492,18.31189916324491,1
C1=NCC2=CC3CCC3N12,0.216971999999998,-0.0298439641311455,23.961458607415267,1
C1=CN2C(=NC3CCC32)C1,0.2169719999999981,0.0553464030429557,24.02358416601561,0
C1=NCC2=NC3CCC3N12,0.1889418282548445,-0.0050553393211884,18.49795950483182,0
C1=CN2C(=NC3CCC32)N1,0.0607681440443179,0.3030666053530234,17.995043928067204,1
C1=NNC2=NC3CCC3N12,0.2101555555555533,0.2299223917941053,24.60192589258012,1
C1=CN2C(=NC3CCC32)O1,0.1272722222222211,0.2461673148235369,30.25148533675048,1
C1=NOC2=NC3CCC3N12,0.4512442906574386,0.2494586589000571,30.31361089535082,0
C1=NN2C(=NC3CCC32)C1,0.4290418282548447,-0.0667944529201226,23.528347795058973,1
C1CC2C1N=C1NN=NN12,0.5487999999999993,0.3276555211246275,30.13522975957189,0
C1=NN2C(=NC3CCC32)O1,0.2552442906574386,0.2057274005187586,35.78478920374225,1
C1CC2C1N=C1ON=NN12,0.7641320312500004,0.2960248127093434,35.84691476234259,1
C1=NCC2=CC3NCC3N12,0.0607681440443179,-0.0995828327690804,35.61202945335489,1
C1=NCC2=CC3OCC3N12,0.1272722222222211,-0.1578951385782408,35.73628057055558,1
C1=CC2C(=NN3CCC23)C1,0.4570719999999982,-0.3083811442009698,0.0,1
C1=CC2C(=N1)NN1CCC21,0.3008681440443181,-0.0944660772471608,11.92628558230602,1
C1=CC2C(=NN3CCC23)O1,0.3673722222222214,-0.1181500312674324,11.580766081531303,1
C1=NOC2=NN3CCC3C12,0.6913442906574387,-0.2155163948550565,23.507051663837327,1
C1=CC2C(=CC3CCN32)C1,0.2079999999999969,-0.0724470760416935,11.70501719873199,1
C1=CC2C(=CC3CCN32)O1,0.1915620498614944,-0.1249232979922364,23.63130278103801,1
C1=NCC2=CC3CCN3N12,0.472368144044318,-0.1596618488380569,17.995043928067204,1
C1=C2CCC=C2C2CCC12,0.0728925619834675,-0.0686523070841209,29.92132951037322,1
C1=C2COC=C2C2CCC12,0.1502054999999971,-0.1973356170176384,23.528347795058973,0
C1=C2OCC=C2C2CCC12,0.1502054999999971,-0.0364258553899645,35.454633377365,1
C1=C2CNN=C2C2CCC12,0.2855719999999984,-0.2504679469506002,0.0,1
C1=C2CON=C2C2CCC12,0.5820146814404423,-0.2683036091271644,6.544756405912575,1
C1=C2CCC=C2C2CNC12,0.0364999999999971,-0.0980424008086025,11.713409359353625,1
C1=C2COC=C2C2CNC12,0.0200620498614945,-0.1642446863207603,6.674590972274908,1
C1=C2OCC=C2C2CNC12,0.0200620498614945,-0.0531263681688608,13.08951281182515,1
C1=C2CNN=C2C2CNC12,0.1293681440443182,-0.1872750404972599,13.213763929025836,1
C1=C2CON=C2C2CNC12,0.3918722222222215,-0.194567283488515,13.08951281182515,1
C1=C2CCC=C2C2COC12,0.1502054999999971,-0.1578887755032073,19.634269217737724,1
C1=C2COC=C2C2COC12,0.1072888888888863,-0.1700906704673481,24.80292217117877,1
C1=C2OCC=C2C2COC12,0.1072888888888863,-0.0705516533326438,19.76410378410005,1
C1=C2CNN=C2C2COC12,0.1958722222222214,-0.1889028314737725,26.1790256236503,1
C1=C2CON=C2C2COC12,0.4603595155709338,-0.1856454285425041,26.303276740850983,1
C1=C2CCC=C2C2NCC12,0.0364999999999971,-0.137606847255762,13.213763929025836,1
C1=C2COC=C2C2NCC12,0.0200620498614945,-0.192846156735861,19.75852033493841,1
C1=C2OCC=C2C2NCC12,0.0200620498614945,-0.0665428323184878,24.92717328837946,1
C1=C2CNN=C2C2NCC12,0.1293681440443182,-0.2669206106828556,19.888354901300744,0
C1=C2CON=C2C2NCC12,0.3918722222222216,-0.2743780979941376,26.303276740850983,1
C1=C2CCC=C2C2OCC12,0.1502054999999971,-0.2104525751453974,26.427527858051672,1
C1=C2COC=C2C2OCC12,0.1072888888888863,-0.2099428526890675,12.586597235060536,1
C1=C2OCC=C2C2OCC12,0.1072888888888863,-0.0904097138479414,19.13135364097311,1
C1=C2CNN=C2C2OCC12,0.1958722222222215,-0.3012193359332333,24.30000659441416,0
C1=C2CON=C2C2OCC12,0.4603595155709337,-0.2967001983232402,19.261188207335444,0
C1=C2CNN=C2C2CCN12,0.3008681440443181,-0.312482507295473,25.67611004688569,0
C1=C2CON=C2C2CCN12,0.5633722222222215,-0.311807712040258,25.80036116408637,0
C1=C2C(=NN3CCC23)CC1,0.4570719999999982,-0.2519673769526269,12.71084835226122,1
C1=NCC2=C1C1CCN1N2,0.3008681440443181,-0.2900891207152055,19.2556047581738,0
C1=C2C(=NN3CCC23)CO1,0.3673722222222213,-0.2885685780892868,24.42425771161484,0
c1[nH]nc2c1C1CCN1N2,0.3016222222222219,-0.2198791727367451,19.38543932453613,1
c1onc2c1C1CCN1N2,0.5224384083044975,-0.2511344208836754,25.800361164086368,1
C1=C2C(=NN3CCC23)OC1,0.3673722222222214,-0.105812947719327,25.92461228128705,1
C1=C2C(=NN3CCC23)ON1,0.5224384083044976,-0.3049902120511772,19.503790658361048,0
C1NN=C2C1=NN1CCC21,0.4502555555555553,-0.4232175518285915,26.04854706427362,0
C1ON=C2C1=NN1CCC21,0.6913442906574387,-0.4212943629444273,31.217200017714674,1
C1CN2Nc3n[nH]nc3C12,0.3772999999999991,-0.3687277835133959,26.17838163063596,0
C1CN2Nc3nonc3C12,0.7656632812500006,-0.4024299949360654,32.5933034701862,1
C1CN2N=C3ONN=C3C12,0.5696632812500005,-0.4064570418712501,32.717554587386886,1
C1=C2CCN=C2N2CCC12,0.216971999999998,0.121573960786477,25.17319447012107,0
C1=C2CNN=C2N2CCC12,0.3008681440443181,-0.1121769162495957,31.717950876033647,1
C1=C2CON=C2N2CCC12,0.5633722222222215,-0.1820607871223638,36.88660382947469,0
C1=CC2=CC3CCC3C2=C1,0.0612499999999961,-0.0935326708191419,31.84778544239598,1
C1=NN=C2C1=CC1CCC21,0.3596358024691344,-0.3142895712752517,38.26270728194622,0
C1=NC2=NC3CCC3C2=C1,0.1195358024691341,0.1326121723115872,38.386958399146906,1
C1=NC2=NC3CCC3C2=N1,0.0913875432525941,0.0120332103474751,25.29744558732176,1
C1=CC2=CC3NCC3C2=C1,0.0048999999999993,-0.1029046665281714,31.842201993234333,1
C1=NN=C2C1=CC1NCC21,0.1882346020761236,-0.1701740042983218,37.01085494667538,0
C1=CC2=CC3OCC3C2=C1,0.116958024691356,-0.1581388912523568,31.972036559596667,0
C1=NN=C2C1=CC1OCC21,0.2673945312499998,-0.1696255927886361,38.386958399146906,0
C1=CC2=CC3CNC3C2=C1,0.0048999999999993,-0.1467750145459505,38.51120951634759,2
C1=NN=C2C1=CC1CNC21,0.1882346020761236,-0.2947800136456419,25.421696704522443,0
C1=NC2=NC3CNC3C2=C1,-0.0518653979238765,-0.0314379486189144,31.96645311043502,2
C1=NC2=NC3CNC3C2=N1,-0.1499093750000009,-0.1177063112853264,37.13510606387607,2
C1=CC2=CC3COC3C2=C1,0.1169580246913559,-0.2154188095844617,32.09628767679735,0
C1=NN=C2C1=CC1COC21,0.2673945312499998,-0.3316571999147384,38.51120951634759,1
C1=NC2=NC3COC3C2=C1,0.0272945312499996,-0.103725570177472,38.63546063354827,1
C1=NC2=NC3COC3C2=N1,-0.0926657777777785,-0.1792692822225921,12.08368165829592,1
C1=NN=C2C1=CN1CCC21,0.3597346020761235,-0.367223497652499,18.62843806420849,0
C1=CC2=NN3CCC3C2=C1,0.4091802469135785,-0.2785186666400397,23.797091017649542,0
C1=NC=C2C1=NN1CCC21,0.3597346020761235,-0.339788755867366,18.75827263057083,0
C1=NC2=NN3CCC3C2=C1,0.3597346020761235,-0.1810885604634142,25.17319447012107,1
C1=CC2=NN3CCC3C2=N1,0.3597346020761235,-0.369465143674584,25.29744558732176,0
C1=NN=C2C1=NN1CCC21,0.5017906250000006,-0.4962147464037594,25.17319447012107,0
C1=NC2=NN3CCC3C2=N1,0.2616906249999992,-0.2586093484173875,31.717950876033647,1
C1=NN=C2C1=CC1CCN21,0.3597346020761235,-0.0735297873890605,36.88660382947469,1
C1=C2CCN2N2CCN=C12,0.472368144044318,-0.1211701362875957,31.84778544239598,1
C1CN2C(=N1)N=C1CCN12,0.3816555555555549,0.1009573140676594,38.26270728194622,1
c1cc2cc3n(n2c1)CC3,0.4587246913580227,-0.1569044932986248,38.386958399146906,0
c1c2n(n3cnnc13)CC2,0.5060781250000005,-0.2340859193396781,25.29744558732176,1
c1cc2cc3n(n2n1)CC3,0.6280816608996529,-0.0456418418579597,31.842201993234333,1
c1nnn2c1cc1n2CC1,0.7461781249999994,-0.1559679508820005,37.01085494667538,1
c1nc2cc3n(n2n1)CC3,0.5060781250000005,-0.0423970017584615,31.972036559596667,1
c1nnc2nc3n(n12)CC3,0.3244888888888875,-0.020539627275249,38.386958399146906,1
c1nc2nc3n(n2n1)CC3,0.3244888888888875,0.1379480882765484,38.51120951634759,1
C1=C2CCN2C2=NCCN12,0.2322681440443178,0.2361006506231427,12.207932775496603,1
C1CN2N=C3CCN3C2=N1,0.3816555555555532,0.239690243736294,18.75268918140918,1
c1cc2n3c(cn2c1)CC3,0.2186246913580224,0.0856713243494617,23.921342134850228,0
c1cc2n3c(cn2n1)CC3,0.3879816608996527,-0.036123108697474,18.882523747771515,1
c1nnn2cc3n(c12)CC3,0.5060781249999992,-0.0885854105618257,25.29744558732176,1
c1nnc2n3c(cn12)CC3,0.2659781250000004,0.1618151508672548,25.42169670452244,0
c1nc2n3c(cn2n1)CC3,0.2659781250000003,0.150605281456784,25.29744558732176,0
c1nnc2n3c(nn12)CC3,0.3244888888888875,0.123019741873599,31.842201993234333,1
c1nc2n3c(nn2n1)CC3,0.3244888888888875,0.223108413285499,37.01085494667538,1
c1[nH]cc2c1cc1n2CC1,0.0471246913580226,-0.1789290284198266,31.972036559596667,1
c1occ2c1cc1n2CC1,0.1256231833910024,-0.2451633770444463,38.386958399146906,0
c1c2n(c3c[nH]nc13)CC2,0.2164816608996528,-0.3041892617570353,38.51120951634759,0
c1c2n(c3conc13)CC2,0.4704382812499997,-0.349848125018286,25.42169670452244,0
C1CC2=C(C1)C1CCC1C2,0.0833680555555562,-0.1007065502037102,31.96645311043502,1
C1NCC2=C1CC1CCC21,0.0638111531190885,-0.1188566466831695,37.13510606387607,1
C1OCC2=C1CC1CCC21,0.1791776859504093,-0.1925006283487063,32.09628767679735,0
C1CC2=C(CC3CCC23)O1,0.1791776859504093,-0.0839278905096156,38.51120951634759,1
C1CC2=C(O1)C1CCC1C2,0.1791776859504093,-0.1057026819761042,38.63546063354828,1
C1OC2=C(O1)C1CCC1C2,0.1678719999999963,-0.062920055264761,23.528347795058977,1
C1CC2=C(C1)C1CCC1O2,0.1791776859504093,-0.034692153555189,36.61786060688413,1
C1NCC2=C1OC1CCC21,0.0761160997732396,-0.128053865968262,36.742111724084815,1
C1OCC2=C1OC1CCC21,0.1678719999999963,-0.1798957992949037,24.031263371823588,1
C1CC2=C(O1)C1CCC1O2,0.1678719999999964,-0.1849883608203769,30.576019777736164,0
C1CC2=C(C1)C1CNC1C2,0.0638111531190885,-0.146948789906655,35.74467273117721,2
C1NCC2=C1CC1NCC21,-0.0132826446281026,-0.1327441531372309,30.705854344098498,2
C1OCC2=C1CC1NCC21,0.0761160997732396,-0.1711323831352083,37.120776183648736,2
C1CC2=C(CC3NCC23)O1,0.0761160997732396,-0.1012644451008762,43.66553258956132,1
C1CC2=C(O1)C1CNC1C2,0.0761160997732396,-0.1169883056346611,48.83418554300236,1
C1OC2=C(O1)C1CNC1C2,-0.0393781163434921,-0.0745031461473974,43.79536715592365,2
C1CC2=C(C1)C1COC1C2,0.1791776859504094,-0.2017105181636647,37.24502730084942,1
C1NCC2=C1CC1OCC21,0.0761160997732396,-0.1638323237205631,43.789783706762,2
C1OCC2=C1CC1OCC21,0.1678719999999963,-0.1872259787915288,48.95843666020304,2
C1CC2=C(CC3OCC23)O1,0.1678719999999963,-0.1154713441833396,43.919618273124335,1
C1CC2=C(O1)C1COC1C2,0.1678719999999963,-0.1286568445727144,36.61786060688412,1
C1OC2=C(O1)C1COC1C2,0.0193876543209858,-0.0764756118023815,43.16261701279669,1
C1CC2=C(C1)C1NCC1C2,0.0638111531190885,-0.1021117947723233,48.33126996623774,1
C1NCC2=C1CC1CNC21,-0.0132826446281026,-0.1172100644943175,43.29245157915903,1
C1OCC2=C1CC1CNC21,0.0761160997732396,-0.1624748411059542,36.74211172408481,2
C1CC2=C(CC3CNC23)O1,0.0761160997732396,-0.0855792130734232,43.28686812999738,1
C1CC2=C(O1)C1NCC1C2,0.0761160997732395,-0.165626529406326,48.45552108343843,2
C1OC2=C(O1)C1NCC1C2,-0.0393781163434921,-0.104959084076013,43.416702696359714,1
C1CC2=C(C1)C1NCC1O2,0.0761160997732396,-0.1316967629421,0.0,1
C1NCC2=C1OC1CNC21,-0.097440500000003,-0.1877642081162555,6.286160523129555,1
C1OCC2=C1OC1CNC21,-0.0393781163434921,-0.2236371396941514,0.0,1
C1CC2=C(O1)C1NCC1O2,-0.0393781163434921,-0.2549267597856671,13.08951281182515,0
C1CC2=C(C1)C1OCC1C2,0.1791776859504094,-0.1644291679052161,19.375673334954705,1
C1NCC2=C1CC1COC21,0.0761160997732396,-0.152741325153701,13.08951281182515,1
C1OCC2=C1CC1COC21,0.1678719999999963,-0.1822662858763076,13.213763929025836,1
C1CC2=C(CC3COC23)O1,0.1678719999999964,-0.0990322162160889,19.49992445215539,1
C1CC2=C(O1)C1OCC1C2,0.1678719999999963,-0.2094268016539554,13.213763929025836,1
C1OC2=C(O1)C1OCC1C2,0.0193876543209858,-0.1286233574673765,12.586597235060536,1
C1CC2=C(C1)C1OCC1O2,0.1678719999999963,-0.197759410906526,18.87275775819009,1
C1NCC2=C1OC1COC21,-0.0393781163434921,-0.2356183910138603,12.586597235060536,0
C1OCC2=C1OC1COC21,0.0193876543209858,-0.2614874077995866,12.71084835226122,1
C1CC2=C(O1)C1OCC1O2,0.0193876543209858,-0.3008860752542616,18.997008875390776,1
C1CC2=C(C1)C1CCN1C2,0.2353111531190884,-0.1673541656530938,12.71084835226122,1
C1NCC2=C1CN1CCC21,0.1582173553718972,-0.1600935742627204,19.503790658361048,1
C1OCC2=C1CN1CCC21,0.2476160997732395,-0.2025155245769832,25.7899511814906,1
C1CC2=C(CN3CCC23)O1,0.2476160997732395,-0.1812538439001675,19.503790658361048,1
C1CC2=C(O1)C1CCN1C2,0.2476160997732395,-0.196972541589928,25.17319447012107,1
C1OC2=C(O1)C1CCN1C2,0.1321218836565077,-0.1675733678594435,31.459354993250628,0
C1=CC2=C(C1)C1CCC1C2,0.0728925619834675,-0.1351518770778478,25.17319447012107,1
c1cc2c([nH]1)C1CCC1C2,0.0364999999999971,-0.0466867266799338,25.29744558732176,1
c1nc2c([nH]1)CC1CCC21,0.0454719999999981,0.0277159180966329,31.58360611045132,2
C1CC2c3[nH]nnc3CC12,0.4976418282548451,-0.048786927510848,25.29744558732176,1
c1cc2c(o1)C1CCC1C2,0.1502054999999971,-0.0892663095882759,25.421696704522443,1
c1noc2c1CC1CCC21,0.5820146814404423,-0.1736635061678932,31.707857227652,1
c1nc2c(o1)C1CCC1C2,0.145914681440442,-0.0428613086454739,25.421696704522443,1
C1CC2c3onnc3CC12,0.7781555555555552,-0.0561277087610369,12.08368165829592,1
c1cc2c([nH]1)C1CCC1N2,-0.0642880000000019,-0.0683459934315924,18.36984218142548,1
c1nc2c([nH]1)NC1CCC21,-0.1107318559556819,0.1448131476762285,12.08368165829592,1
C1CC2c3[nH]nnc3NC12,0.2787555555555554,-0.0106521815927374,25.17319447012107,1
c1cc2c(o1)C1CCC1N2,0.0200620498614945,-0.1304880725437133,31.459354993250628,1
c1noc2c1NC1CCC21,0.3918722222222215,-0.237712767716351,25.17319447012107,1
c1nc2c(o1)C1CCC1N2,-0.0442277777777787,-0.0121754266031715,25.29744558732176,1
C1CC2c3onnc3NC12,0.519844290657439,-0.0678131753704882,31.58360611045132,1
C1=CC2=C(C1)C1CCC1O2,0.1502054999999971,-0.0245654012827052,25.29744558732176,1
c1cc2c([nH]1)C1CCC1O2,0.0200620498614945,-0.1272765506468266,12.207932775496603,1
c1nc2c([nH]1)OC1CCC21,-0.0442277777777787,0.1039824771376403,18.49409329862616,1
c1cc2c(o1)C1CCC1O2,0.1072888888888863,-0.1742814001377101,12.207932775496603,1
c1noc2c1OC1CCC21,0.4603595155709338,-0.2760723998948371,25.29744558732176,0
c1nc2c(o1)C1CCC1O2,0.0242595155709335,-0.0563398738970809,31.58360611045132,1
C1CC2c3onnc3OC12,0.5657531249999999,-0.1281792098183633,25.29744558732176,1
C1=CC2=C(C1)C1CNC1C2,0.0364999999999971,-0.1535559682233298,25.42169670452244,1
c1cc2c([nH]1)C1CNC1C2,-0.0642880000000019,-0.0913420013820751,31.707857227652,1
c1nc2c([nH]1)CC1NCC21,-0.1107318559556819,-0.0248087659788273,25.42169670452244,1
C1c2nn[nH]c2C2CNC12,0.2787555555555536,-0.0793767735540548,23.32212675166829,1
c1cc2c(o1)C1CNC1C2,0.0200620498614945,-0.1047949373724467,23.39368669526252,0
c1noc2c1CC1NCC21,0.3918722222222216,-0.1486180759394844,23.810110338550388,1
c1nc2c(o1)C1CNC1C2,-0.0442277777777787,-0.0636462138038401,36.41163956349344,2
C1c2nnoc2C2CNC12,0.519844290657439,-0.0676419440374764,36.48319950708767,1
C1=CC2=C(C1)C1COC1C2,0.1502054999999971,-0.2020535900034564,36.89962315037554,1
c1cc2c([nH]1)C1COC1C2,0.0200620498614945,-0.121594023497204,36.53589068069412,1
c1nc2c([nH]1)CC1OCC21,-0.0442277777777787,-0.047066171854674,36.607450624288354,2
c1cc2c(o1)C1COC1C2,0.1072888888888863,-0.1160049374356447,37.02387426757623,1
c1noc2c1CC1OCC21,0.4603595155709338,-0.1441215174596826,24.031263371823588,1
c1nc2c(o1)C1COC1C2,0.0242595155709335,-0.0700875545148559,30.317423894953144,1
C1c2nnoc2C2COC12,0.5657531249999999,-0.063121779875697,24.031263371823588,1
C1=CC2=C(C1)C1NCC1C2,0.0364999999999971,-0.1129787152347335,37.120776183648736,1
c1cc2c([nH]1)C1NCC1C2,-0.0642880000000019,-0.1176483258552487,43.40693670677829,1
c1nc2c([nH]1)CC1CNC21,-0.1107318559556819,-0.05656205308926,37.120776183648736,2
C1NC2c3[nH]nnc3CC12,0.2787555555555554,-0.1181056072005254,37.24502730084942,1
c1cc2c(o1)C1NCC1C2,0.0200620498614945,-0.1609165787231607,43.531187823978975,2
c1noc2c1CC1CNC21,0.3918722222222216,-0.2343816009814155,37.24502730084942,0
c1nc2c(o1)C1NCC1C2,-0.0442277777777787,-0.1113169582966965,36.61786060688412,1
C1NC2c3onnc3CC12,0.519844290657439,-0.1533922464747385,42.90402113001368,1
c1cc2c([nH]1)C1NCC1N2,-0.2389055401662085,-0.1576381606497989,36.61786060688412,2
c1nc2c([nH]1)NC1CNC21,-0.3500777777777784,0.0204815325669379,36.74211172408481,1
C1NC2c3[nH]nnc3NC12,-0.034300000000001,-0.1137362001274583,43.02827224721436,1
